,id,NN1,NN2,NN3,NU1,NU2,NU3,UN1,UN2,UN3,UU1,UU2,UU3,V41,median,meth
10221,Scaffold868.79717.79717,0,0,0,9.677419355,0,0,13.33333333,0,0,6.666666667,0,0,SPU_020949,0,FALSE
10222,Scaffold868.79733.79733,0,0,8.695652174,14.51612903,6.666666667,18.75,20,8.510638298,18.51851852,3.333333333,4.87804878,0,SPU_020949,7.588652482,TRUE
10223,Scaffold868.91239.91239,3.424657534,0,3.571428571,2.325581395,3.804347826,3.111111111,3.968253968,0,9.85915493,4.195804196,11.29707113,8.421052632,SPU_021304,3.687888199,TRUE
10224,Scaffold868.91289.91289,0,0,0,0,0,0,0.787401575,0,0,0,1.239669421,0,SPU_021304,0,FALSE
10225,Scaffold868.91319.91319,0.684931507,0,6.25,1.937984496,0,0.444444444,0.787401575,0,0,0,2.892561983,0,SPU_021304,0.222222222,FALSE
10226,Scaffold87.194107.194107,100,100,80,93.10344828,100,78.94736842,100,100,100,100,100,100,SPU_007012,100,TRUE
10227,Scaffold87.194130.194130,100,100,100,100,100,100,84.61538462,100,70,95.23809524,70,100,SPU_007012,100,TRUE
10228,Scaffold87.194183.194183,100,81.81818182,100,100,100,76.47058824,100,100,100,100,100,100,SPU_007012,100,TRUE
10229,Scaffold873.157407.157407,0,0,0,0,3.676470588,0,0,0,0,4.04040404,0.649350649,0,SPU_028203,0,FALSE
10230,Scaffold873.157427.157427,0,0,0,1.438848921,0,6.666666667,2.352941176,0,0,2,0,3.921568627,SPU_028203,0,FALSE
10231,Scaffold873.157440.157440,10.52631579,0,0,4.316546763,3.676470588,0,7.058823529,0,0,3,0,3.921568627,SPU_028203,1.5,TRUE
10232,Scaffold873.157471.157471,0,0,0,0,0,0,5.952380952,0,0,3,1.307189542,0,SPU_028203,0,FALSE
10233,Scaffold873.157483.157483,10.52631579,0,0,0,5.147058824,13.33333333,10.58823529,0,9.677419355,7,0,2.173913043,SPU_028203,3.660485934,TRUE
10234,Scaffold873.157507.157507,8.333333333,5.970149254,4.166666667,13.63636364,9.85915493,15.38461538,4.6875,18.18181818,6.382978723,10.86956522,5.882352941,17.24137931,SPU_028203,9.096244131,TRUE
10235,Scaffold873.157560.157560,0,2.985074627,2.083333333,9.090909091,2.816901408,0,0,0,0,6.52173913,0,3.448275862,SPU_028203,1.041666667,TRUE
10236,Scaffold873.157571.157571,0,0,4.166666667,0,1.428571429,0,0,0,0,0,5.882352941,0,SPU_028203,0,FALSE
10237,Scaffold873.157582.157582,0,5.970149254,0,0,0,0,3.125,6.060606061,0,4.347826087,1.470588235,3.448275862,SPU_028203,0.735294118,FALSE
10238,Scaffold873.157590.157590,6.451612903,8.510638298,2.5,13.75,2.173913043,12.85714286,4.761904762,7.352941176,2.5,7.792207792,10.20408163,16.66666667,SPU_028203,7.572574484,TRUE
10239,Scaffold873.157610.157610,0,0,7.5,1.25,0,0,0,0,2.5,1.298701299,8,4.166666667,SPU_028203,0.625,FALSE
10240,Scaffold873.157681.157681,0,0,0,1.25,0,0,0,4.285714286,5,0,4,0,SPU_028203,0,FALSE
10241,Scaffold873.157682.157682,4.47761194,0,0,0,0,0,0,0,8,7.317073171,2.564102564,0,SPU_028203,0,FALSE
10242,Scaffold873.157719.157719,7.462686567,11.11111111,0,8.928571429,7.407407407,4.225352113,0,11.9047619,13.69863014,12.34567901,1.282051282,7.894736842,SPU_028203,7.678711705,TRUE
10243,Scaffold876.270563.270563,0,6.557377049,0,1.818181818,1.030927835,0.833333333,5.882352941,6.382978723,0,0,1.709401709,0,SPU_003177,0.932130584,FALSE
10244,Scaffold88.165846.165846,0,30.43478261,12.5,4,6.153846154,0,12.85714286,14.54545455,19.35483871,8.510638298,11.38211382,4.87804878,SPU_011927,9.94637606,TRUE
10245,Scaffold88.165880.165880,0,0,0,0,0,0,1.428571429,0,0,0,2.43902439,0,SPU_011927,0,FALSE
10246,Scaffold88.165917.165917,0,0,0,0,0,0,0,0,0,17.0212766,0,0,SPU_011927,0,FALSE
10247,Scaffold88.166036.166036,0,0,0,0,0,0,0,0,0,0,0,0,SPU_011927,0,FALSE
10248,Scaffold88.166047.166047,53.84615385,0,0,0,16.66666667,23.52941176,0,0,15.09433962,40,2.222222222,0,SPU_011927,1.111111111,TRUE
10249,Scaffold88.196985.196985,3.125,0,2.5,3.846153846,5.555555556,0,5.882352941,0,10.25641026,0,0,22.22222222,SPU_007205,2.8125,TRUE
10250,Scaffold88.197002.197002,0,0,0,7.692307692,5.555555556,0,0,0,10.25641026,0,0,0,SPU_007205,0,FALSE
10251,Scaffold88.197003.197003,4,0,0,0,4.255319149,0,0,0,0,0,0,5.882352941,SPU_007205,0,FALSE
10252,Scaffold88.197015.197015,3.125,0,0,3.846153846,0,0,0,0,0,0,0,0,SPU_007205,0,FALSE
10253,Scaffold88.197016.197016,0,0,0,0,5.882352941,0,0,0,0,0,0,0,SPU_007205,0,FALSE
10254,Scaffold88.197047.197047,12.5,0,0,7.692307692,0,10.52631579,0,10,0,0,0,0,SPU_007205,0,FALSE
10255,Scaffold88.197048.197048,0,0,0,0,0,4.347826087,3.333333333,0,0,0,0,0,SPU_007205,0,FALSE
10256,Scaffold88.197056.197056,9.375,0,0,0,0,5.263157895,5.882352941,0,0,0,0,0,SPU_007205,0,FALSE
10257,Scaffold88.197057.197057,0,22.22222222,0,0,0,0,0,0,0,0,0,0,SPU_007205,0,FALSE
10258,Scaffold88.197070.197070,0,0,2.43902439,0,0,0,8.823529412,20,0,0,0,0,SPU_007205,0,FALSE
10259,Scaffold88.197071.197071,0,0,8.823529412,0,0,0,0,0,5.263157895,0,0,0,SPU_007205,0,FALSE
10260,Scaffold88.197078.197078,16,5.555555556,2.941176471,27.02702703,11.76470588,4.444444444,0,0,21.05263158,0,8.333333333,5.555555556,SPU_007205,5.555555556,TRUE
10261,Scaffold880.113279.113279,0,26.08695652,0,3.333333333,0,11.29032258,21.42857143,0,0,0,0,0,SPU_016812,0,FALSE
10262,Scaffold880.408350.408350,0,14.28571429,0,11.62790698,0,12.5,0,0,0,0,0,0,SPU_021647,0,FALSE
10263,Scaffold880.408356.408356,0,0,0,11.62790698,0,8.333333333,0,0,0,0,0,0,SPU_021647,0,FALSE
10264,Scaffold880.408505.408505,0,0,0,0,0,0,0,0,0,3.03030303,26.53061224,0,SPU_021647,0,FALSE
10265,Scaffold881.279240.279240,1.587301587,0,5.681818182,2.666666667,5.319148936,8.450704225,8,1.851851852,7.692307692,4.301075269,4,11.36363636,SPU_022816,4.810112102,TRUE
10266,Scaffold881.279258.279258,0,0,0,12,2.105263158,0,0,0,0,1.086956522,0,0,SPU_022816,0,FALSE
10267,Scaffold881.279263.279263,0,0,0,1.351351351,0,0,1.960784314,0,0,1.075268817,0,0,SPU_022816,0,FALSE
10268,Scaffold881.279274.279274,0,0,0,0,0,5.633802817,0,0,0,0,0,0,SPU_022816,0,FALSE
10269,Scaffold881.279297.279297,0,0,0,0,0,0,0,0,3.846153846,4.301075269,0,2.272727273,SPU_022816,0,FALSE
10270,Scaffold881.279300.279300,0,0,2.298850575,2.702702703,0,0,0,0,0,2.150537634,0,0,SPU_022816,0,FALSE
10271,Scaffold881.279307.279307,0,0,0,0,0,5.633802817,0,0,0,0,0,0,SPU_022816,0,FALSE
10272,Scaffold881.279319.279319,3.225806452,0,3.448275862,5.405405405,0,4.225352113,0,0,0,0,0,0,SPU_022816,0,FALSE
10273,Scaffold881.279331.279331,0,8.108108108,3.448275862,0,0,11.26760563,0,0,0,0,0,4.545454545,SPU_022816,0,FALSE
10274,Scaffold881.95188.95188,0,28,0,20,11.70212766,0,20,0,0,12.28070175,4.054054054,0,SPU_025302,2.027027027,TRUE
10275,Scaffold882.208194.208194,3,3.90625,0,2.702702703,0,0,0,0,0,1.57480315,0.99009901,0,SPU_007554,0,FALSE
10276,Scaffold882.208224.208224,4.12371134,0,0,0,5.504587156,0,0.854700855,2.34375,5.128205128,0,0,0,SPU_007554,0,FALSE
10277,Scaffold882.208236.208236,2.06185567,0,0,0,0,0,0.854700855,0,0,0,0,0,SPU_007554,0,FALSE
10278,Scaffold882.208265.208265,1.041666667,2.34375,2.857142857,0.892857143,0,0,0,0,0,0,0,0,SPU_007554,0,FALSE
10279,Scaffold882.208277.208277,6.18556701,2.34375,3.546099291,11.71171171,0,0,2.564102564,0,10.25641026,0,8.333333333,7.547169811,SPU_007554,3.055100927,TRUE
10280,Scaffold882.62665.62665,18.75,0,50,2.702702703,10.71428571,17.24137931,30.55555556,31.25,0,18.96551724,31.50684932,3.846153846,SPU_010086,17.99568966,TRUE
10281,Scaffold882.64057.64057,0,0,0,0,0,0,0,0,0,0,0,0,SPU_010087,0,FALSE
10282,Scaffold882.64151.64151,0,0,0,0,12.90322581,13.88888889,0,0,17.14285714,20.58823529,7.142857143,0,SPU_010087,0,FALSE
10283,Scaffold882.82700.82700,10.52631579,3.333333333,16.21621622,9.375,0,20,11.76470588,6.818181818,8.108108108,0,7.894736842,3.571428571,SPU_017524,8.001422475,TRUE
10284,Scaffold882.82719.82719,0,0,0,0,0,0,0,0,0,0,7.894736842,0,SPU_017524,0,FALSE
10285,Scaffold882.82720.82720,0,0,0,0,0,5,0,0,6.976744186,0,0,0,SPU_017524,0,FALSE
10286,Scaffold882.82758.82758,0,0,0,0,0,0,0,0,0,0,0,0,SPU_017524,0,FALSE
10287,Scaffold882.82759.82759,0,0,3.846153846,0,0,0,0,0,0,8,0,0,SPU_017524,0,FALSE
10288,Scaffold882.82765.82765,0,0,0,0,0,5.555555556,0,0,0,0,0,3.703703704,SPU_017524,0,FALSE
10289,Scaffold882.82766.82766,0,4.545454545,0,0,0,0,6.666666667,0,0,4,0,0,SPU_017524,0,FALSE
10290,Scaffold882.82771.82771,0,4.545454545,0,0,18.18181818,20,0,3.703703704,16.27906977,12,3.03030303,13.63636364,SPU_017524,4.124579125,TRUE
10291,Scaffold888.105086.105086,0,0,0,2.013422819,4.166666667,0,0,0,0,0,0,0,SPU_025874,0,FALSE
10292,Scaffold888.105116.105116,9.589041096,2.479338843,0,0,0,0,0,11.68831169,0,0,0,4.347826087,SPU_025874,0,FALSE
10293,Scaffold888.105122.105122,1.369863014,0,0,0,0,0,0,1.298701299,0,0,0,0,SPU_025874,0,FALSE
10294,Scaffold888.15175.15175,0,0,3.225806452,0,2.739726027,0,0,0,0,0,3,0,SPU_003077,0,FALSE
10295,Scaffold89.120511.120511,76.47058824,76.69902913,52.17391304,82.72727273,82.22222222,61.60714286,64.40677966,63.44086022,83.63636364,49.27536232,66.10169492,82.85714286,SPU_007482,71.28614158,TRUE
10296,Scaffold89.120569.120569,64.70588235,72.81553398,54.34782609,79.09090909,75.55555556,56.25,57.62711864,63.44086022,74.54545455,44.92753623,64.40677966,79.41176471,SPU_007482,64.55633101,TRUE
10297,Scaffold89.120630.120630,42.85714286,75,64.77272727,65.95744681,73.68421053,71.13402062,68.75,98.46153846,67.12328767,91.66666667,78.31325301,79.31034483,SPU_007482,72.40911557,TRUE
10298,Scaffold89.120681.120681,38.98305085,77.27272727,64.77272727,66.66666667,77.89473684,71.13402062,68.75,86.15384615,67.12328767,89.02439024,79.01234568,78.18181818,SPU_007482,74.20337395,TRUE
10299,Scaffold89.120686.120686,38.98305085,82.95454545,64.77272727,66.66666667,80,71.13402062,68.75,98.46153846,67.12328767,93.90243902,79.01234568,78.18181818,SPU_007482,74.6579194,TRUE
10300,Scaffold89.120691.120691,38.98305085,82.95454545,64.77272727,70,75.78947368,71.13402062,68.75,98.46153846,67.12328767,93.90243902,79.01234568,78.18181818,SPU_007482,73.46174715,TRUE
10301,Scaffold89.120703.120703,45.76271186,75,67.04545455,66.66666667,77.89473684,76.28865979,68.75,98.46153846,67.12328767,93.90243902,76.54320988,78.18181818,SPU_007482,75.6443299,TRUE
10302,Scaffold89.120709.120709,38.98305085,76.13636364,64.77272727,66.66666667,77.89473684,71.13402062,68.75,95.38461538,67.12328767,93.90243902,76.54320988,78.18181818,SPU_007482,73.63519213,TRUE
10303,Scaffold89.120714.120714,38.98305085,82.95454545,72.4137931,66.66666667,77.89473684,71.13402062,68.75,95.38461538,67.12328767,93.90243902,76.54320988,78.18181818,SPU_007482,74.47850149,TRUE
10304,Scaffold89.120725.120725,38.98305085,82.95454545,64.77272727,66.66666667,77.89473684,77.31958763,68.75,98.46153846,67.12328767,95.12195122,76.54320988,78.18181818,SPU_007482,76.93139875,TRUE
10305,Scaffold89.121013.121013,89.74358974,52.17391304,70.37037037,59.67741935,68.71794872,59.05511811,70.12987013,86.36363636,23.80952381,74.50980392,69.93865031,43.47826087,SPU_007482,69.32829951,TRUE
10306,Scaffold89.121030.121030,89.74358974,52.17391304,70.37037037,55.64516129,74.35897436,62.99212598,70.12987013,86.36363636,45.23809524,78.43137255,77.91411043,43.47826087,SPU_007482,70.25012025,TRUE
10307,Scaffold89.121040.121040,91.11111111,55.40540541,77.5862069,58.87096774,72.58883249,62.20472441,70.12987013,86.36363636,45.23809524,77.66990291,75,44.68085106,SPU_007482,71.35935131,TRUE
10308,Scaffold89.121073.121073,91.11111111,52.7027027,63.79310345,58.87096774,74.24242424,63.77952756,69.33333333,86.36363636,45.23809524,76.69902913,75,60.41666667,SPU_007482,66.56321839,TRUE
10309,Scaffold89.121084.121084,91.11111111,52.7027027,72.4137931,58.87096774,73.73737374,63.77952756,62.66666667,72.72727273,45.23809524,78.6407767,78.65853659,45.83333333,SPU_007482,68.09666033,TRUE
10310,Scaffold89.121089.121089,91.11111111,52.7027027,72.4137931,58.87096774,74.11167513,63.77952756,69.33333333,72.72727273,45.23809524,78.6407767,79.26829268,45.83333333,SPU_007482,70.87356322,TRUE
10311,Scaffold89.121098.121098,91.11111111,55.40540541,72.4137931,58.87096774,74.74747475,62.79069767,65.33333333,86.36363636,40.47619048,78.6407767,78.65853659,45.83333333,SPU_007482,68.87356322,TRUE
10312,Scaffold89.64482.64482,0,0,0,0,23.07692308,0,4.347826087,0,0,0,0,13.33333333,SPU_007481,0,FALSE
10313,Scaffold89.64485.64485,0,0,0,0,0,0,0,0,0,26.08695652,0,0,SPU_007481,0,FALSE
10314,Scaffold89.64512.64512,0,0,0,0,0,0,0,0,0,4.347826087,0,0,SPU_007481,0,FALSE
10315,Scaffold89.64528.64528,9.756097561,0,0,0,23.07692308,0,0,0,0,0,0,0,SPU_007481,0,FALSE
10316,Scaffold89.694185.694185,0,0,0,0,0,0,0,0,0,0,0,0,SPU_022191,0,FALSE
10317,Scaffold89.694243.694243,0,0,0,0,0,0,0,0,0,0,0,0,SPU_022191,0,FALSE
10318,Scaffold89.694258.694258,0,0,0,0,16.21621622,0,0,0,0,6.779661017,3.333333333,0,SPU_022191,0,FALSE
10319,Scaffold89.694277.694277,0,0,0,0,8.108108108,0,16.66666667,0,0,0,23.33333333,33.33333333,SPU_022191,0,FALSE
10320,Scaffold892.138511.138511,4.545454545,6.666666667,13.88888889,3.225806452,35,3.703703704,14.28571429,9.090909091,22.72727273,5.882352941,9.375,0,SPU_014906,7.878787879,TRUE
10321,Scaffold892.138534.138534,4.545454545,4.347826087,0,0,0,3.703703704,14.28571429,0,0,2.941176471,0,5.263157895,SPU_014906,1.470588235,TRUE
10322,Scaffold892.138535.138535,2.898550725,1.923076923,0,0.735294118,0,4.04040404,2.222222222,1.923076923,1.886792453,0,0,4.395604396,SPU_014906,1.904934688,TRUE
10323,Scaffold892.138555.138555,4.545454545,10.86956522,0,0,25,3.703703704,0,0,0,0,0,0,SPU_014906,0,FALSE
10324,Scaffold892.138556.138556,7.246376812,0,4.761904762,9.489051095,3.50877193,0,0,0,3.773584906,0,2.298850575,5.494505495,SPU_014906,2.903811252,TRUE
10325,Scaffold892.138560.138560,4.761904762,8.888888889,0,0,20,0,0,2.272727273,0,0,3.125,0,SPU_014906,0,FALSE
10326,Scaffold892.138561.138561,10.14492754,0,3.571428571,10.29411765,4.424778761,3.03030303,1.123595506,4.854368932,1.886792453,0.917431193,2.873563218,4.444444444,SPU_014906,3.300865801,TRUE
10327,Scaffold892.138577.138577,4.545454545,0,0,0,0,0,0,0,0,0,3.125,0,SPU_014906,0,FALSE
10328,Scaffold892.138578.138578,7.246376812,0.961538462,4.761904762,8.759124088,4.385964912,0,0,0,13.20754717,0,2.873563218,1.098901099,SPU_014906,1.986232159,TRUE
10329,Scaffold892.138589.138589,13.04347826,6.730769231,17.85714286,29.62962963,14.03508772,9.090909091,10,13.46153846,5.714285714,12.8440367,5.23255814,7.692307692,SPU_014906,11.42201835,TRUE
10330,Scaffold892.41235.41235,0,0,0,0,0,0,5.555555556,0,0,0,0,0,SPU_023841,0,FALSE
10331,Scaffold894.110670.110670,0,0,2.040816327,0,0,0,0,0,0,2.941176471,0,23.52941176,SPU_012170,0,FALSE
10332,Scaffold894.110693.110693,0,0,0,6.779661017,0,0,0,0,0,0,8.571428571,0,SPU_012170,0,FALSE
10333,Scaffold894.110694.110694,14.28571429,0,0,0,2.173913043,0,0,0,0,0,0,4.545454545,SPU_012170,0,FALSE
10334,Scaffold894.110757.110757,0,4.109589041,0,0,0,0,0,0,0,0,0,4.545454545,SPU_012170,0,FALSE
10335,Scaffold894.110791.110791,8.571428571,16.43835616,0,8.333333333,0,8.955223881,8.695652174,21.62162162,0,0,17.24137931,9.090909091,SPU_012170,8.633540373,TRUE
10336,Scaffold895.123162.123162,0,0,0,0,0,0,0,0,0,0,8.620689655,0,SPU_022631,0,FALSE
10337,Scaffold895.123167.123167,0,0,0,0,0,0,0,0,0,0,1.612903226,0,SPU_022631,0,FALSE
10338,Scaffold895.123223.123223,0,0,0,0,0,0,12.12121212,0,0,0,0,0,SPU_022631,0,FALSE
10339,Scaffold895.123241.123241,0,0,0,0,0,0,0,0,0,0,0,0,SPU_022631,0,FALSE
10340,Scaffold895.123246.123246,0,0,0,0,0,0,0,0,0,0,0,0,SPU_022631,0,FALSE
10341,Scaffold895.123259.123259,0,0,0,8,0,0,0,0,0,0,0,0,SPU_022631,0,FALSE
10342,Scaffold896.300029.300029,0,0,9.375,10.86956522,18.51851852,22.58064516,23.07692308,0,10.86956522,0,25,14.28571429,SPU_020381,10.86956522,TRUE
10343,Scaffold896.300052.300052,0,0,6.25,3.278688525,0,16.27906977,15.15151515,3.571428571,13.79310345,3.125,14.63414634,8.695652174,SPU_020381,4.910714286,TRUE
10344,Scaffold896.300072.300072,0,0,6.25,3.278688525,0,20.45454545,18.18181818,0,8.620689655,6.25,14.63414634,8.695652174,SPU_020381,6.25,TRUE
10345,Scaffold896.300075.300075,7.142857143,0,6.25,3.278688525,0,15.90909091,24.24242424,0,8.620689655,3.125,14.63414634,8.695652174,SPU_020381,6.696428571,TRUE
10346,Scaffold896.300086.300086,0,0,6.25,1.666666667,0,18.60465116,12.12121212,0,8.620689655,3.125,14.63414634,8.695652174,SPU_020381,4.6875,TRUE
10347,Scaffold896.300090.300090,0,0,6.25,3.448275862,2.173913043,16.27906977,15.15151515,13.33333333,8.620689655,3.125,14.63414634,8.695652174,SPU_020381,7.435344828,TRUE
10348,Scaffold898.151624.151624,12,19.60784314,0,24.63768116,21.34831461,1.25,23.52941176,5.263157895,0,25,6.666666667,6.666666667,SPU_002378,9.333333333,TRUE
10349,Scaffold899.134779.134779,100,94,96.15384615,95.65217391,100,100,98.21428571,100,100,97.87234043,100,100,SPU_016146,100,TRUE
10350,Scaffold899.134792.134792,100,94,100,100,100,100,89.28571429,75,100,91.4893617,93.87755102,80,SPU_016146,97,TRUE
10351,Scaffold899.134803.134803,100,100,100,100,100,100,100,100,100,95.74468085,100,100,SPU_016146,100,TRUE
10352,Scaffold899.134820.134820,97.14285714,85.41666667,100,100,89.13043478,100,92.85714286,100,100,100,100,100,SPU_016146,100,TRUE
10353,Scaffold899.134829.134829,92.5,94,100,92.68292683,93.02325581,90.76923077,91.07142857,100,100,100,100,93.33333333,SPU_016146,93.66666667,TRUE
10354,Scaffold899.134852.134852,100,90,96.15384615,95.65217391,93.47826087,91.30434783,96.42857143,100,59.09090909,97.87234043,81.63265306,100,SPU_016146,95.90301003,TRUE
10355,Scaffold899.134858.134858,100,84,100,95.65217391,93.47826087,95.65217391,100,100,100,97.87234043,95.91836735,100,SPU_016146,98.93617021,TRUE
10356,Scaffold899.134867.134867,100,100,96.15384615,100,100,89.39393939,100,100,100,97.87234043,100,80,SPU_016146,100,TRUE
10357,Scaffold899.398852.398852,32,0,0,0,4.545454545,2.43902439,6.25,21.05263158,0,0,5.882352941,0,SPU_026890,1.219512195,TRUE
10358,Scaffold899.398891.398891,0,0,0,0,0,0,0,0,0,16.66666667,0,0,SPU_026890,0,FALSE
10359,Scaffold899.398892.398892,0,0,0,0,12.82051282,0,0,0,0,0,0,0,SPU_026890,0,FALSE
10360,Scaffold899.398900.398900,0,0,0,0,0,0,0,0,0,0,0,0,SPU_026890,0,FALSE
10361,Scaffold899.398901.398901,0,0,13.51351351,0,0,0,15,0,0,11.42857143,0,0,SPU_026890,0,FALSE
10362,Scaffold899.398948.398948,0,0,0,0,0,0,0,0,0,5.555555556,0,0,SPU_026890,0,FALSE
10363,Scaffold899.398949.398949,0,7.894736842,0,0,2.564102564,0,0,0,0,0,7.692307692,0,SPU_026890,0,FALSE
10364,Scaffold899.398952.398952,0,0,0,0,0,0,0,0,4,0,0,0,SPU_026890,0,FALSE
10365,Scaffold899.398953.398953,0,0,0,0,0,0,0,3.333333333,0,5.714285714,0,0,SPU_026890,0,FALSE
10366,Scaffold899.398992.398992,0,0,27.02702703,20.68965517,7.692307692,0,0,3.333333333,16,0,7.692307692,0,SPU_026890,1.666666667,TRUE
10367,Scaffold9.1124810.1124810,0,0,0,0,25,0,0,0,0,0,0,0,SPU_025486,0,FALSE
10368,Scaffold9.1124818.1124818,0,0,0,22.72727273,0,0,13.33333333,12.5,7.692307692,18.18181818,9.677419355,0,SPU_025486,3.846153846,TRUE
10369,Scaffold9.1239124.1239124,0,0,0,19.35483871,3.896103896,0,0,0,0,0,14,0,SPU_019178,0,FALSE
10370,Scaffold9.1239153.1239153,0,0,12.19512195,0,0,0,0,0,0,0,0,0,SPU_019178,0,FALSE
10371,Scaffold9.1572834.1572834,0,0,0,0,5.714285714,0,0,0,0,0,0,0,SPU_021824,0,FALSE
10372,Scaffold9.1572892.1572892,0,0,0,0,0,4.761904762,0,0,4.545454545,0,0,0,SPU_021824,0,FALSE
10373,Scaffold9.1637640.1637640,4.347826087,17.64705882,4.545454545,8.928571429,8.988764045,12.6984127,0,12.5,6.25,15.09433962,0,0,SPU_010058,7.589285714,TRUE
10374,Scaffold9.1637691.1637691,0,0,0,0,4.494382022,0,0,0,0,0,0,0,SPU_010058,0,FALSE
10375,Scaffold9.1637692.1637692,0,0,0,1.5625,4.545454545,0,2.702702703,0,0,0,0,0,SPU_010058,0,FALSE
10376,Scaffold9.1637699.1637699,0,0,0,0,2.272727273,0,4.545454545,8.219178082,0,0,4.651162791,0,SPU_010058,0,FALSE
10377,Scaffold9.1637700.1637700,0,0,0,0,0,0,0,0,2.941176471,0,2.53164557,2.702702703,SPU_010058,0,FALSE
10378,Scaffold9.1637728.1637728,0,5.882352941,0,5.555555556,0,0,0,0,0,0,0,0,SPU_010058,0,FALSE
10379,Scaffold9.1637729.1637729,0,16.66666667,0,0,0,0,0,22.72727273,0,0,0,0,SPU_010058,0,FALSE
10380,Scaffold9.1637738.1637738,0,11.76470588,0,1.785714286,0,0,0,0,10.41666667,0,0,0,SPU_010058,0,FALSE
10381,Scaffold9.1637739.1637739,0,0,0,0,0,0,0,0,4.411764706,0,1.265822785,0,SPU_010058,0,FALSE
10382,Scaffold9.1637781.1637781,11.11111111,25,4.545454545,3.03030303,9.090909091,9.803921569,5.405405405,0,6.25,16.66666667,1.282051282,2.857142857,SPU_010058,5.827702703,TRUE
10383,Scaffold9.1707002.1707002,0,0,0,2.542372881,0,0,0,0,0,0.641025641,0,0,SPU_002889,0,FALSE
10384,Scaffold9.1707084.1707084,3,16.21621622,11.5942029,6.956521739,1.086956522,7.5,4.47761194,14.01869159,11.2244898,8.387096774,3.896103896,1.176470588,SPU_002889,7.22826087,TRUE
10385,Scaffold9.621075.621075,0,0,0,0,5,0,0,0,0,3.333333333,0,0,SPU_010504,0,FALSE
10386,Scaffold9.621078.621078,0,3.448275862,0,0,5,0,6.666666667,9.090909091,0,0,0,0,SPU_010504,0,FALSE
10387,Scaffold9.621091.621091,0,0,0,0,0,0,0,0,0,0,2.083333333,0,SPU_010504,0,FALSE
10388,Scaffold9.79455.79455,0,28.57142857,10.81081081,6.896551724,15.2173913,16.66666667,8,0,11.76470588,7.692307692,8.333333333,5.555555556,SPU_021679,8.166666667,TRUE
10389,Scaffold9.79459.79459,0,0,0,6.896551724,6.52173913,0,0,0,0,20.51282051,0,0,SPU_021679,0,FALSE
10390,Scaffold9.79463.79463,5,0,0,0,0,0,4,7.692307692,0,0,0,0,SPU_021679,0,FALSE
10391,Scaffold9.79471.79471,0,0,0,0,0,0,0,0,0,0,0,0,SPU_021679,0,FALSE
10392,Scaffold9.79498.79498,0,0,0,0,0,0,0,0,0,0,2.083333333,0,SPU_021679,0,FALSE
10393,Scaffold9.79513.79513,0,0,0,0,13.04347826,0,0,0,0,0,0,0,SPU_021679,0,FALSE
10394,Scaffold9.79514.79514,0,0,0,0,3.333333333,0,11.11111111,0,0,0,21.73913043,0,SPU_021679,0,FALSE
10395,Scaffold9.79525.79525,5,0,0,0,2.173913043,0,0,0,0,0,0,5.555555556,SPU_021679,0,FALSE
10396,Scaffold9.79526.79526,0,0,0,0,0,0,11.11111111,0,0,0,0,0,SPU_021679,0,FALSE
10397,Scaffold90.1457415.1457415,0,2.857142857,0,0,0,0,3.571428571,0,0,0,0,0,SPU_015446,0,FALSE
10398,Scaffold90.1457418.1457418,0,2.857142857,6.976744186,0,0,0,0,0,6.451612903,0,0,0,SPU_015446,0,FALSE
10399,Scaffold90.1457424.1457424,0,0,0,0,0,0,0,0,0,0,0,0,SPU_015446,0,FALSE
10400,Scaffold90.1457455.1457455,0,0,0,0,0,0,0,0,0,0,0,0,SPU_015446,0,FALSE
10401,Scaffold90.1459685.1459685,0,24.24242424,0,6.25,6.060606061,9.756097561,11.11111111,8.163265306,0,14.28571429,6.060606061,21.05263158,SPU_015442,7.206632653,TRUE
10402,Scaffold90.1465048.1465048,0,25,0,11.9266055,0,0,0,0,0,0,5.633802817,0,SPU_010246,0,FALSE
10403,Scaffold90.1465075.1465075,0,0,0,0,0,0,0,0,0,1.960784314,0,0,SPU_010246,0,FALSE
10404,Scaffold90.1465086.1465086,0,0,0,0.917431193,0,0,0,0,0,0,0,0,SPU_010246,0,FALSE
10405,Scaffold90.1471823.1471823,0,0,0,5.714285714,0,5.084745763,0,3.225806452,4.166666667,2.702702703,0,0,SPU_015443,0,FALSE
10406,Scaffold90.581183.581183,14.70588235,0,0,9.459459459,7.843137255,15.71428571,13.63636364,20,7.462686567,7.272727273,12.21374046,8.333333333,SPU_025636,8.896396396,TRUE
10407,Scaffold90.581191.581191,0,3.846153846,0,4.081632653,0,10,0,0,11.94029851,0,1.526717557,5,SPU_025636,0.763358779,FALSE
10408,Scaffold90.581193.581193,0,0,0,0,1.935483871,2.857142857,2.985074627,0,0,0.909090909,0,8.333333333,SPU_025636,0,FALSE
10409,Scaffold90.581216.581216,0,2.564102564,0,6.040268456,1.298701299,4.285714286,0,0,0,2.752293578,0,0,SPU_025636,0,FALSE
10410,Scaffold90.581219.581219,0,0,0,2.013422819,3.225806452,0,0,0,7.462686567,2.727272727,1.526717557,0,SPU_025636,0,FALSE
10411,Scaffold90.581251.581251,0,8.333333333,0,2.739726027,0,2.985074627,0,0,0,0,1.587301587,0,SPU_025636,0,FALSE
